Previous qualification (grade),Admission grade,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
150.0,140.0,11.29444444,12.6,1.0
121.0,116.1,11.2,12.5,1.0
120.0,130.0,0.0,0.0,0.0
143.0,146.2,13.2,11.8,1.0
141.737,180.0,14.14285714,13.535686685999998,2.0
132.0,127.8,0.0,0.0,0.0
132.9,124.3,17.50207933,16.31408152,2.0
133.1,109.0,12.33333333,10.57142857,2.0
131.0,132.4,0.0,0.0,0.0
149.0,129.3,13.1,13.1,1.0
97.7,79.4,8.676388539000001,5.203039497199998,1.0
126.0,130.2,10.2,12.0,2.0
140.0,132.0,11.57142857,13.0,0.0
170.0,170.0,15.28571429,15.16666667,1.0
133.0,130.2,12.6,11.0,2.0
126.0,115.5,13.43333333,13.6,1.0
129.0,127.6,11.6,11.0,0.0
140.0,140.0,14.66666667,13.5,1.0
130.0,120.2,14.66666667,14.66666667,1.0
148.66400000000002,150.0,12.74285714,13.125551230999985,1.0
164.1,115.42799999999997,7.646197684299999,6.35749919,1.0
146.0,100.0,12.25,11.66666667,2.0
134.72849697923482,128.0,0.35400000000000004,0.0,0.0
132.0,128.0,14.93571429,14.93571429,1.0
135.2,130.1,10.82218732,10.0,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
119.0,119.0,0.0,0.0,0.0
120.0,155.5,13.8,14.0,0.0
117.0,118.4,11.83333333,10.75,1.0
137.0,141.2,0.0,0.0,1.0
124.0,119.1,0.0,0.0,0.0
163.9,156.4,9.145109786200004,15.409623317199998,0.0
138.6,138.6,11.5,11.66666667,0.0
118.0,121.2,10.66666667,12.0,2.0
136.0,150.4,0.0,0.0,1.0
123.0,117.8,12.75,13.0,2.0
133.1,102.5,0.0,0.0,0.0
130.0,110.0,11.33333333,11.33333333,2.0
133.1,138.3,0.0,0.0,2.0
150.0,122.3,13.0,12.2,1.0
130.0,127.8,10.75,11.33333333,2.0
165.1,89.6,9.712662561700006,5.208974914400004,2.0
133.0,126.4,13.46285714,13.90625,1.0
133.1,100.0,10.0,10.0,0.0
129.0,117.1,12.33333333,13.66666667,1.0
128.0,124.7,12.52857143,12.41666667,2.0
136.0,124.1,0.0,0.0,2.0
130.0,129.4,0.0,0.0,0.0
120.9,138.9,13.6,8.66833722,1.0
140.0,138.6,12.33333333,14.0,0.0
122.0,100.49750000000006,11.45454545,10.77489996449999,0.0
140.0,140.0,18.63103846,-0.02005437,0.0
133.1,95.1,0.0,0.0,0.0
120.0,128.2,11.0,0.0,0.0
133.1,121.5,13.71428571,14.33333333,0.0
120.0,120.0,12.36363636,12.25,0.0
130.0,130.0,10.221445655499993,11.469795893099997,2.0
120.0,120.0,12.0,12.66666667,0.0
112.68800000000002,107.0,12.85714286,11.986107712699997,1.0
122.0,116.1,13.125,12.71428571,2.0
123.0,90.9,13.33805082,5.27325431,0.0
129.56277331156767,123.69458333333336,13.5,0.0,0.0
130.0,150.0,15.09090909,15.0,0.0
110.0,114.3,12.4,11.8,2.0
107.8,89.1,17.60259829,-1.18201206,2.0
140.0,150.01107142857143,10.241700717499995,5.89557779,0.0
162.2,125.65383333333337,0.0,3.2834672165000005,0.0
120.0,120.6,12.65,10.66666667,0.0
100.0,161.9,0.0,0.0,0.0
140.0,140.0,0.0,0.0,0.0
136.1,89.8,14.212423833900013,12.3958452316,1.0
133.1,138.3,11.33333333,11.14285714,0.0
140.0,128.0,0.0,0.0,0.0
100.0,139.0,0.0,0.0,0.0
137.483,145.6,7.123266,10.250641022099998,0.0
133.1,139.0,12.16666667,14.42857143,1.0
135.0,110.0,13.33333333,12.75,1.0
132.0,136.6,11.4,11.0,2.0
120.0,161.1,12.14285714,0.0,0.0
130.0,130.0,13.05882353,12.30769231,1.0
140.0,140.0,11.79993129090001,11.7176943721,2.0
136.04420000000005,155.1,11.992109401499997,21.40081142,0.0
120.0,118.6,12.4,11.8,1.0
140.0,138.3,13.42857143,11.5,2.0
133.1,115.8,0.0,0.0,0.0
120.0,160.0,11.0,13.4,1.0
125.0,114.5,13.625,14.42857143,1.0
136.0,117.5,11.8,11.5,2.0
134.62494444444445,121.7,15.31700418,14.215341893699991,0.0
120.0,115.0,15.0,13.5,0.0
127.0,106.445,11.6931083665,11.0,1.0
131.0,131.0,13.66666667,11.33333333,0.0
127.0,126.3,12.83333333,13.33333333,1.0
132.0,127.1,0.0,0.0,0.0
174.3,138.4,18.27677003,19.19116853,1.0
126.0,100.0,0.0,10.0,0.0
164.1,82.6,8.783207604500008,7.380106592100003,1.0
124.0,114.10700000000008,12.25,12.773344305199988,1.0
137.0,131.8909,0.13664557,2.4763006407,0.0
140.0,140.0,14.0,14.0,2.0
131.0,125.1,12.33333333,10.8,2.0
130.0,118.8,10.66666667,11.0,2.0
136.0,125.2,11.83333333,14.71428571,2.0
133.1,95.0,0.0,0.0,0.0
110.0,107.6,11.66666667,12.16666667,2.0
163.3,120.4,2.04328155,0.0,0.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
141.0,128.0,0.0,0.0,0.0
130.0,129.3,13.0,14.2,1.0
160.0,152.0,9.217961435899998,13.984242919599996,1.0
140.0,128.8,13.39166667,12.4875,1.0
150.0,152.8,12.75,0.0,0.0
150.0,150.0,14.5,14.6,1.0
109.9,111.97133333333336,13.448117790999992,25.12677251,1.0
152.0,135.6,15.4,15.6,0.0
133.1,134.4,13.33333333,16.0,0.0
147.7,135.6,0.0,0.0,0.0
148.0,141.4,0.0,0.0,0.0
148.0,145.2,13.71428571,14.71428571,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
160.0,100.0,16.0,16.5,2.0
130.0,140.0,11.0,13.0,0.0
126.11805198592259,120.06199999999998,11.510680383099992,11.631847594600004,2.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
110.0,106.8,10.0,0.0,0.0
160.3,134.15992857142857,9.158617252800003,5.26917188,2.0
110.0,120.0,10.5,10.66666667,0.0
170.0,160.6,0.0,0.0,1.0
110.0,130.0,0.0,0.0,0.0
110.0,110.0,0.0,0.0,0.0
133.1,110.0,0.0,0.0,0.0
133.1,110.2,13.33333333,18.40212528,1.0
126.0,130.2,0.0,0.0,0.0
137.0,122.3,13.57142857,14.33333333,1.0
162.3,133.1,8.0798782,7.19259812,1.0
100.0,130.0,10.25,11.2,0.0
163.6,104.1,7.63762713,13.98989988,0.0
93.1,91.7,10.172656773800002,5.437893847100002,0.0
122.0,112.745,17.24297465,7.607628243499999,2.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
139.0,133.1,12.5,14.66666667,2.0
125.4,166.8,5.69194687,5.30186413,1.0
116.0,118.5,13.0,13.0,1.0
130.0,131.1,12.12142857,11.50625,1.0
150.0,150.3,14.22222222,13.75,1.0
131.7599649859944,127.1,12.5,12.368776984300005,2.0
108.0,105.6,12.16666667,15.28571429,1.0
133.1,125.3,0.0,0.0,0.0
120.0,131.0,12.66666667,11.5,1.0
137.29166666666674,115.05800000000005,9.64360159,6.38127076,1.0
150.0,150.0,12.85714286,14.3,1.0
106.6,91.4,9.951727625499998,5.844138670199999,1.0
125.0,121.5,14.75,11.8,1.0
125.0,137.3,0.0,0.0,0.0
122.0,119.6,13.625,14.28571429,1.0
138.0,141.5,0.0,0.0,1.0
150.0,150.0,11.8,11.875,0.0
140.0,110.0,15.125,14.6,1.0
113.0,110.2,11.5,10.5,0.0
139.0,110.3,10.0,11.0,2.0
133.1,120.0,0.0,0.0,0.0
118.0,114.2,10.33333333,12.8,1.0
140.0,156.0,12.98507285,5.79732673,2.0
144.0,132.8,12.0,12.5,2.0
133.74894444444445,121.5,6.80584993,10.991897684100001,1.0
131.0,127.2,12.15384615,11.90909091,2.0
131.0,128.2,14.0,13.66666667,1.0
140.0,133.4,16.5,13.8,2.0
133.1,120.0,18.0,13.33333333,0.0
165.8,157.7,10.163123233800004,12.168240489999995,2.0
139.0,136.9,0.0,0.0,1.0
164.3,113.00499999999994,9.682805179900004,4.7843318,2.0
108.7,138.0,2.29655851,4.68172099,2.0
150.0,160.0,13.75,12.0,2.0
95.0,95.0,13.25,11.0,0.0
150.0,148.8,14.25,14.75,1.0
120.0,110.0,0.0,0.0,0.0
166.3,85.3,9.78584559,11.33333333,0.0
133.0,125.7,13.5,12.5,1.0
141.4050000000001,83.0,12.129823247899997,22.42487155,1.0
132.0569999999999,120.24700000000011,6.92508611,17.52122964,1.0
130.0,130.0,13.16666667,15.14285714,0.0
130.0,130.0,11.8,11.44444444,2.0
127.0,115.8,11.5,0.0,2.0
140.0,140.0,14.5,11.33333333,1.0
125.0,126.1,13.4,10.66666667,2.0
135.0,137.5,0.0,0.0,1.0
132.0,154.7,8.31741324,3.74986103,0.0
110.0,136.5,0.0,0.0,0.0
130.0,122.0,11.42857143,12.0,0.0
130.0,130.0,12.5,11.6,0.0
161.3,146.5,2.54946925,7.80686126,2.0
121.2,98.0,7.23545271,0.0,0.0
135.0,121.0,12.75,11.5,1.0
128.0,124.2,11.33333333,12.33333333,2.0
140.0,130.0,0.0,0.0,0.0
135.0,136.1,11.4,12.4,2.0
98.8,168.3,2.18029399,14.57142857,1.0
131.0,127.14001666666672,12.49285714,12.5230037507,1.0
100.0,111.5,11.5,11.0,0.0
140.0,118.2,11.2,12.8,1.0
124.0,115.6,12.0,11.0,0.0
130.0,117.8,15.88571429,15.88571429,1.0
142.0,127.0,12.94,11.58,0.0
150.0,140.0,14.0,14.16666667,1.0
110.0,106.0,0.0,0.0,1.0
110.0,170.3,16.48325083,18.76960369,0.0
142.33599999999996,155.2,5.7211797432000004,7.59134553,0.0
100.0,125.3,11.25,11.0,0.0
130.0,130.0,0.0,0.0,0.0
133.1,116.0,11.25,0.0,0.0
150.0,120.0,10.66666667,12.5,2.0
100.0,100.0,11.8,10.66666667,1.0
130.0,118.5,11.625,11.18181818,1.0
129.0,167.6,-2.64580089,5.53236782,0.0
127.0,119.3,10.25,11.25,0.0
140.0,135.8,10.8,11.35714286,1.0
130.0,130.0,12.54545455,12.66666667,1.0
133.1,129.8,13.57142857,13.4,2.0
140.0,150.0,0.0,0.0,0.0
133.1,111.9,0.0,0.0,0.0
120.0,150.1,14.77777778,12.2,1.0
164.9,141.77800000000002,13.666640079400004,15.97417594,0.0
138.61600000000007,157.4,11.721448851499996,19.38478474,0.0
134.33918888888897,102.5,0.0,0.1150572792,0.0
133.1,102.5,0.0,0.0,0.0
100.0,86.4,10.67215012,-0.50779472,1.0
141.90900000000002,165.0,13.2337316892,10.85714286,0.0
159.0,125.2,0.75584664,8.09123204,0.0
128.0,116.5,11.5,12.6,1.0
172.0,151.849,16.0,14.677733409400007,1.0
146.0,134.1,12.5,12.66666667,0.0
135.0,126.6,12.0,13.0,2.0
160.0,142.7,-2.41242452,8.04511085,2.0
150.0,133.5,13.0,12.6,1.0
101.3,163.4,17.16128131,2.23180568,1.0
111.0,107.5,12.33333333,12.5,0.0
130.0,130.0,12.72727273,12.7,0.0
120.4,111.6,16.45047567,7.61182674,0.0
128.9,166.3,8.22619969,12.2036354,0.0
100.0,108.3,13.203194863999997,12.388506019400001,2.0
120.0,128.2,0.0,10.0,0.0
152.8,111.6,18.875,16.59278379,1.0
133.1,142.8,0.0,0.0,0.0
120.0,100.0,11.33333333,12.6,2.0
110.6,122.70093333333338,16.5067016,9.437770412299994,0.0
133.1,156.5,15.0,10.0,1.0
120.0,98.6,0.0,0.0,0.0
130.0,130.0,14.22222222,12.8,0.0
161.1,134.6956666666667,11.85523152,9.305031627449992,2.0
100.0,120.0,12.0,0.0,0.0
142.0,127.7,12.6,12.0,1.0
130.0,123.918,12.889567008199998,13.08333333,2.0
129.8,104.1,14.92103589,0.0,0.0
170.0,170.0,14.5,15.3,1.0
133.4,85.8,0.37713496,3.3525133,1.0
132.31816666666668,125.819,10.0,13.0,2.0
135.46766666666667,121.0,7.19692981,9.959165379800005,0.0
152.2,98.4,11.6,13.2,1.0
133.1,132.0,11.75,0.0,0.0
121.0,125.9,0.0,0.0,0.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
130.0,122.7,0.0,0.0,0.0
121.0,141.4,11.25,11.8,0.0
133.1,156.4,11.57142857,0.0,0.0
153.05899999999997,163.5,12.9975231684,16.74144707,2.0
140.0,140.0,13.83333333,12.3,2.0
101.6,118.9,17.29622908,10.00041169,0.0
120.0,104.7,0.0,0.0,0.0
150.0,150.0,11.6,11.0,2.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
134.1465714285714,119.7,7.888786234400002,7.11376368,0.0
133.1,120.0,0.0,0.0,0.0
133.1,127.0,14.33333333,15.0,1.0
137.47577777777786,153.29599999999988,14.66603459,20.37968321,0.0
130.0,126.8,13.5,13.5,1.0
160.0,140.8,12.66666667,12.2,2.0
128.0,125.6,12.44428571,11.34714286,1.0
167.6,99.7,10.66666667,11.33333333,0.0
120.0,120.0,0.0,0.0,2.0
106.5,86.7,17.72323051,12.4,1.0
120.0,155.7,13.2,14.83333333,1.0
130.0,128.5,12.7,12.18181818,1.0
100.0,170.0,14.83333333,14.8,1.0
133.1,100.0,11.5,12.0,0.0
110.0,107.2,0.0,0.0,0.0
147.0,118.0,0.0,4.2159084,0.0
133.0,123.2,12.66666667,12.5,2.0
137.0,122.3,14.71428571,12.5,1.0
126.11805198592259,120.06199999999998,11.510680383099992,11.631847594600004,2.0
128.0,120.3,10.8,13.5,2.0
120.0,128.5,10.5,10.42857143,0.0
133.1,150.0,15.0,12.5,1.0
142.0,136.1,12.66666667,14.0,1.0
98.2,158.7,-0.31375165,16.49385964,1.0
149.0,158.1,0.0,0.0,1.0
138.35133333333323,131.3,15.37023037640001,16.5735205,1.0
133.1,110.0,0.0,0.0,0.0
133.1,120.0,10.0,15.0,0.0
